FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,270.01558304143043,1010.4302580509004,375.7245531317781,1064.1005687167064,376.70103135127545,931.5836645346368,497.3504705019828,1087.0673073818368,495.077390401044,908.9495811490432,620.1021679604162,1099.7584348702414,609.4676490567905,895.2025250526669,596.6150462890942,1038.9916211870293,590.2451118102153,948.5548838265761,793.6901833642133,1054.1407075163024,785.5482695223606,927.8011212709807,991.5889977106657,1060.1699671160204,988.0018042587955,925.5652374489005
1,270.2305644727342,1008.6894668926657,375.4424998726119,1065.947146335128,379.4874798957021,931.5603962827482,499.7370382217189,1088.4227197157995,497.22893659098094,907.9015963047765,618.2910980204766,1098.2695822396934,607.2439757481662,894.2277662514065,595.7817162462886,1041.5897155806565,590.8515675697276,950.4835141957639,792.4491399162301,1055.9680170175523,786.5529720866944,926.2367776594646,994.3438668120822,1060.8938933058228,987.0672803365362,924.7373046006113
2,271.1551028761349,1008.1198292773581,376.353946110362,1067.4833702743274,380.55803747884005,931.8272499684286,499.4362523310826,1089.613668090013,497.3544905926688,907.5683113899764,617.9460720464064,1098.109149694618,608.943953055244,895.7631641306657,594.8969694913906,1040.8713690136217,590.3393733268906,948.3846287023138,793.4113124257101,1053.9521102288645,784.7495726646155,925.3084396597745,995.6234168758317,1060.6107113170415,986.3956241706877,924.8812088836738
3,271.49074194180173,1009.0920634833791,376.79013532531894,1067.0395285377251,380.6977113542693,931.2460394417163,499.13643513296296,1087.8235612206386,495.5717863838136,905.8038332320416,619.236942385511,1098.533954382118,607.2072203463168,893.4101384462109,596.1916275421261,1041.3320413851545,590.818592513026,948.114601961398,808.9997066105915,1059.044413738265,797.219150627543,920.8246831732757,996.7347834355189,1059.7172779865252,987.1073806239352,924.2394172786178
4,271.5771548056633,1008.1475520641992,377.0505502103054,1066.5022101812203,381.6565073358067,929.5479218807403,498.4773589110653,1087.7464699167087,494.2502488631886,905.8063981885161,617.7570869336668,1098.3390371979904,606.370480291555,891.8867137272686,594.1347702085894,1040.303573888685,589.1731211112906,943.9637232772749,800.3014799894374,1057.4976200325186,782.3561822422458,925.763735914826,996.6207958166868,1059.854952681161,987.3368808910037,924.233136061445
5,272.1264192000787,1009.0238799039798,376.6343285172441,1066.0615758174138,381.591789434108,930.5810968425676,498.7946701669879,1088.2527612466133,492.27342226725403,903.299606247565,617.4991173862015,1101.7525593731705,608.2862796461009,886.4540767179177,584.6860730431015,1041.7374403909407,586.7906196901795,942.5544714104333,791.4868281132533,1054.2906333592603,790.4311735949373,918.3316894351867,995.7807917402686,1059.2842339733609,988.6040194144639,924.2629798311771
6,272.47041269458623,1008.8291651987137,377.11191468803094,1066.04083821495,382.14369437784455,931.1354779111034,492.8459255717045,1094.280399543936,481.50932257445174,900.5813598632814,604.7750120324183,1108.4064790836421,596.4196536754911,873.8122854576139,597.0777913404844,1041.2073090249874,586.1994031749869,940.0238963175486,790.5270932399715,1057.3068570284875,787.278420655408,918.2947837947311,995.7979275191248,1059.7786702836463,982.3782888841566,921.8426123513273
7,273.0634206045123,1008.5362590086277,376.5144882276557,1065.5946313099857,378.5069320291784,931.438852460134,485.90017303843797,1096.4028576382113,479.94731342528974,895.0571855913621,596.368455279168,1113.43056437025,584.2324168191465,867.7984655017278,592.8312951473638,1042.5180643433425,584.7480426188098,941.189323610282,790.2568129600256,1056.010445756653,789.664724521116,917.6172646348044,995.6323986276693,1059.8039681170462,982.2793021034666,921.9896940726029
8,273.5407606677984,1006.7020130928258,376.80485958550776,1065.062785936926,378.23426266485444,930.3798577436886,472.73585871385194,1103.2789652738215,462.8212730596217,885.855503460662,560.4880167417936,1121.8433935654505,552.4316593264417,847.430436066369,588.5824189105487,1040.9966879570686,584.569002258142,943.8703606778607,792.3290796366717,1057.331507316326,791.9510504793283,916.944204718641,1002.8269934685239,1057.5891764666735,982.2489736232087,922.3126162403564
9,274.74060404595224,1006.8567883381504,377.06298684267756,1065.3972567993435,378.556854349739,930.683582762775,467.8379752329019,1110.5794514495603,457.6149482379809,881.5882815515881,547.9430991620484,1134.2651400821862,523.1011406311908,844.9966266976833,589.130806693485,1039.6187015844566,587.7319597856896,943.1620011620448,804.7349977927338,1058.1400097826665,804.7448970065469,913.4534866366643,996.1298237417392,1059.68693457834,988.8603023721585,924.5975568100077
