FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
0,320.2900928948728,955.8871229004983,386.3175101708063,1045.6034627966283,394.18053499278847,941.0742940909718,393.1453492520534,1126.2738183979425,399.8915184799809,866.7630498186794,380.45988244105064,1186.0327054261286,379.7546290855259,789.187745396308,569.8008016678074,1024.06064024399,572.6033238781754,952.9218314098664,711.8356349037279,1028.7539784966104,714.1735637451488,946.0712948027646,852.1459731261968,1032.854158624317,844.0363251496353,956.7486879459468
1,320.6386661653556,957.0351619005729,388.80426741700484,1046.9863126980392,394.9400856901052,939.0574324227362,393.18436482482826,1127.0498018173678,399.8049529290168,869.3955259302099,381.34937053229004,1185.0932613599834,377.32851641075814,786.1715681425006,565.9996361602267,1023.4157524697489,570.8053542237598,953.1828555878606,715.0067280420866,1027.8452829645453,718.085559580199,945.5077712418489,850.3693421640384,1035.3556551292133,841.6168607257897,957.12832706628
2,321.42300574770206,957.2799541352866,386.5875614200984,1048.4061442535647,394.7234970261433,938.5763453386182,395.7846690402384,1132.2881129346815,399.74629027635746,867.905939397875,375.8458369171976,1198.0047235201598,380.6784015421129,787.2802707467511,568.2513905439637,1023.004392109576,570.3004199847753,952.5328130112424,713.3516597871817,1030.8145520548712,716.5232354301779,945.2970539796537,854.8138199547021,1033.9674371835679,839.5512399561848,957.0630239336742
3,321.4152963883855,956.0043211634943,386.49235163615486,1047.6092466512732,394.76746153614454,939.1017813475845,395.47151582913835,1132.054418694176,400.21499481250777,867.6739699274718,374.89600527581064,1198.2384635033984,379.3304810567392,788.1793118714411,564.8738741533654,1024.5837245383393,569.0597153950109,952.889306308766,716.8185838518278,1027.5632790166785,716.415260870528,944.2959049849893,854.7804954086075,1035.0274550573165,840.9149607942379,957.1685255108118
4,321.5439721046715,955.9211366584773,386.33266369605093,1047.2547377811295,394.62276840706016,940.3180859949027,392.7122964846607,1126.0416736925113,399.75001637740314,868.6900505609674,380.7513996218519,1187.4784233323098,379.98346268588136,787.4391352578527,566.5740102165232,1025.1360303667168,568.9903130797943,953.4676848221667,713.4443488945731,1030.6543845485712,717.4564931544587,944.8489702772692,853.7969479604257,1034.0829732363757,841.403481839382,957.0539339108997
5,321.58880920807,955.9732107236753,386.07619088399855,1046.4187772303799,394.44253266710297,940.3769461290527,392.41235204728895,1126.7932246065945,400.0081861592703,868.6270735808631,380.7431598757581,1186.5886962352477,380.6354844120606,787.7580858800974,567.7411450707245,1023.9302855638089,569.4362478169414,952.9749992645287,713.5526174438635,1030.6645892141148,717.2138294845005,944.6100062048672,853.058069204943,1033.0955349531882,841.1866674931678,957.1356095784207
6,321.53453764896864,955.9887941964491,386.2177023621002,1046.9834335966202,394.5638198009238,940.4624204614599,393.1026531164916,1125.4285367563489,400.1338801241355,867.2067603812684,380.6913748395148,1186.7248252627608,381.0580165023456,788.4528587952333,567.5749023000967,1024.185141199744,569.0431213874965,952.9839305331128,713.6626834150098,1030.9182844645482,718.0547593101878,945.0649957145339,853.9912088143655,1033.9456905502332,841.5991342889316,957.1136961186485
7,321.4773523109942,955.9470404990012,386.3241667927319,1046.6884286223221,394.50392225783884,940.5137115187018,393.1636743830766,1125.4151095825466,400.3063171024595,867.7386037362664,380.9072235067737,1186.957241397496,380.99582798304266,788.2307132493916,567.5475163949636,1024.2119948746613,568.9263492380844,952.8809279890993,713.5950778519688,1030.822707715059,718.0398505530834,945.2855449735374,853.946589357056,1033.8915203915722,841.8203712036767,957.1171732390304
8,321.47605514030306,955.7391774487969,386.29886627197266,1046.7298506849572,394.3516938863092,940.5585367061215,393.144092931859,1124.9668156653972,400.2755051130436,867.5640871382916,381.0084121962052,1186.6997515183,381.07729006805715,788.7020921111546,567.5956436375492,1024.1888934492101,568.9509626668823,952.8308356605323,713.6119939756951,1030.8526638235617,718.0185587384456,945.287939067451,853.9850075750263,1033.951037741163,841.7083256576399,957.1188341038443
9,321.6258244458658,956.2418712473021,386.3668481953277,1046.7871051146476,394.3514722221384,940.597383049286,393.1258294114211,1125.2081492786283,400.19174686178894,867.927629525481,381.0780107277422,1186.7603525670463,380.81326008153053,788.6805715007348,567.5553784413827,1024.2775078856885,568.8549124341947,952.9201443102498,713.6214418250036,1030.7846006551795,717.9213472801624,945.3234165928804,853.9619384289407,1033.9768911301433,841.7512454664133,957.1402464116172
