nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,score
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
234.2443931405113,58.76709548415841,0.9787555932998657,230.23346213739285,44.58100196452457,0.5960180163383484,238.30671676033,43.964451741615626,0.9940919280052185,237.56299767127405,46.46379596992226,0.026801882311701775,276.69097786187626,36.51020673462389,0.9945177435874939,245.2960485509924,128.64152900903605,0.9994003772735596,337.67222649144037,96.53698546413318,0.9938243627548218,242.30252474905797,197.36567634552833,0.9986169338226318,381.71480187556847,168.65628491115942,0.9983443021774292,212.24989112647802,268.0378503465467,0.9979216456413269,354.6598572919373,131.147317552381,0.9761799573898315,308.6570572882829,245.70682392046146,0.9985883831977844,363.0419802596316,242.74368939232735,0.9966637492179871,310.4247838771764,380.1697335447319,0.9854139089584351,399.31324866407874,363.6425021279183,0.9925171732902527,323.93226303132303,498.0645656956773,0.9901493191719055,325.319671440521,503.46987119444617,0.9674802422523499,0.9108991481582908
